repeat,cpuset,mode,cores,block_bytes,input,wall_seconds,input_bytes,output_bytes,calls,mbps,thread_cpu_seconds,process_cpu_seconds,cpu_cores_used,output_ratio,depth,validation,fallback,phase,dataset,compression_factor,space_saved_pct,payload_output_ratio,cpu_seconds_per_gb
3,0,async,1,65536,/root/hch/silesia/ooffice,1.001102,493223936,326645324,7536,492.681,0.999807,0.99984,0.998739,0.6622657583268627,8,PASS,0,screen,ooffice,1.509967845123661,33.77342416731373,0.662082409560918,2.0271522264483126
3,0,sw,1,65536,/root/hch/silesia/ooffice,1.000133,378232832,258412990,5779,378.183,0.998816,0.998848,0.998716,0.6832114193619236,8,PASS,0,screen,ooffice,1.46367576955013,31.678858063807635,0.6832114193619236,2.6408283879491457
3,0,async,1,262144,/root/hch/silesia/ooffice,1.001786,490217472,321741198,1912,489.344,1.000234,1.000272,0.998489,0.6563234000766093,8,PASS,0,screen,ooffice,1.5236391082251146,34.36765999233907,0.6562765963592583,2.040465828194716
3,0,sync,1,262144,/root/hch/silesia/ooffice,1.000157,404873216,265748099,1579,404.81,0.999242,0.999274,0.999116,0.6563736214153519,8,PASS,0,screen,ooffice,1.5235225295064105,34.36263785846481,0.6563268215796226,2.4681158459244683
3,0,sw,1,262144,/root/hch/silesia/ooffice,1.000357,419135488,296708072,1635,418.986,0.999,0.995642,0.995286,0.7079049149853901,8,PASS,0,screen,ooffice,1.4126190945017498,29.20950850146099,0.7079049149853901,2.375465758699965
3,0,sync,1,1048576,/root/hch/silesia/ooffice,1.003806,407093248,266142337,397,405.55,1.002765,1.0028,0.998999,0.6537625920044736,8,PASS,0,screen,ooffice,1.5296072492216826,34.623740799552635,0.65375088952593,2.4633176917736543
3,0,sw,1,1048576,/root/hch/silesia/ooffice,1.001422,417439744,294738921,407,416.847,0.999973,1.000007,0.998587,0.7060633905524818,8,PASS,0,screen,ooffice,1.4163034273983788,29.393660944751822,0.7060633905524818,2.3955720900403774
3,0,async,1,1048576,/root/hch/silesia/ooffice,1.007067,492175360,321700214,480,488.722,1.005587,1.005639,0.998582,0.6536292552313062,8,PASS,0,screen,ooffice,1.529919280687827,34.63707447686938,0.6536175520855005,2.04325344527609
3,0,sw,1,4194304,/root/hch/silesia/ooffice,1.003289,418349056,295073216,136,416.978,1.001958,1.00201,0.998725,0.7053277921105193,8,PASS,0,screen,ooffice,1.4177805145147433,29.46722078894807,0.7053277921105193,2.3951530083051034
3,0,async,1,4194304,/root/hch/silesia/ooffice,1.019425,492175360,321504652,160,482.797,1.018072,1.018128,0.998728,0.6532319131132448,8,PASS,0,screen,ooffice,1.5308498864271487,34.67680868867552,0.653228012064643,2.068628547353528
3,0,sync,1,4194304,/root/hch/silesia/ooffice,1.009334,406044672,265241972,132,402.29,1.008315,1.008364,0.999039,0.6532334747640772,8,PASS,0,screen,ooffice,1.5308462267050253,34.676652523592274,0.6532295737154753,2.4833819270013717
